congress,chamber,icpsr,party_code,,,,,,,,,
6,House,3805,13,,,,,,,,,
6,House,4037,13,,,,,,,,,
6,House,4156,1,,,,,,,,,
6,House,4394,13,,,,,,,,,
6,House,5310,1,,,,,,,,,
6,House,5594,13,,,,,,,,,
6,House,6784,13,,,,,,,,,
6,House,8596,13,,,,,,,,,
6,House,8938,13,,,,,,,,,
6,House,9308,1,,,,,,,,,
6,House,9779,1,,,,,,,,,
6,House,10352,1,,,,,,,,,
6,House,1116,1,,,,,,,,,
6,House,1633,1,,,,,,,,,
6,House,4090,1,,,,,,,,,
6,House,4694,1,,,,,,,,,
6,House,6979,1,,,,,,,,,
6,House,7458,1,,,,,,,,,
6,House,8153,1,,,,,,,,,
6,House,9088,13,,,,,,,,,
6,House,1741,13,,,,,,,,,
6,House,5867,13,,,,,,,,,
6,House,6710,1,,,,,,,,,
6,House,1380,13,,,,,,,,,
6,House,1815,13,,,,,,,,,
6,House,2426,13,,,,,,,,,
6,House,2883,13,,,,,,,,,
6,House,3021,1,,,,,,,,,
6,House,3668,13,,,,,,,,,
6,House,3763,13,,,,,,,,,
6,House,4532,13,,,,,,,,,
6,House,4850,13,,,,,,,,,
6,House,5559,1,,,,,,,,,
6,House,6003,1,,,,,,,,,
6,House,6886,13,,,,,,,,,
6,House,6911,13,,,,,,,,,
6,House,7159,1,,,,,,,,,
6,House,7199,1,,,,,,,,,
6,House,7573,1,,,,,,,,,
6,House,7723,13,,,,,,,,,
6,House,9239,13,,,,,,,,,
6,House,9468,13,,,,,,,,,
6,House,9470,13,,,,,,,,,
6,Senate,4433,1,,,,,,,,,
6,Senate,9452,1,,,,,,,,,
6,Senate,5494,1,,,,,,,,,
6,Senate,9947,1,,,,,,,,,
6,Senate,379,13,,,,,,,,,
6,Senate,3877,1,,,,,,,,,
6,Senate,1118,13,,,,,,,,,
6,Senate,6000,1,,,,,,,,,
6,Senate,4441,1,,,,,,,,,
6,Senate,4628,1,,,,,,,,,
6,Senate,5725,1,,,,,,,,,
6,Senate,2550,1,,,,,,,,,
6,Senate,3303,1,,,,,,,,,
6,Senate,3674,1,,,,,,,,,
6,Senate,6058,1,,,,,,,,,
6,Senate,5449,13,,,,,,,,,
6,Senate,5713,1,,,,,,,,,
6,Senate,2440,1,,,,,,,,,
6,Senate,7029,1,,,,,,,,,
6,Senate,8278,1,,,,,,,,,
6,Senate,233,13,,,,,,,,,
6,Senate,5498,1,,,,,,,,,
6,Senate,6703,1,,,,,,,,,
6,Senate,9874,1,,,,,,,,,
6,Senate,800,13,,,,,,,,,
6,Senate,3342,13,,,,,,,,,
6,Senate,719,1,,,,,,,,,
6,Senate,8070,1,,,,,,,,,
6,Senate,3315,1,,,,,,,,,
6,Senate,3791,1,,,,,,,,,
6,Senate,7455,13,,,,,,,,,
6,Senate,7763,1,,,,,,,,,
6,Senate,174,13,,,,,,,,,
6,Senate,1888,13,,,,,,,,,
6,Senate,1706,1,,,,,,,,,
6,Senate,7164,1,,,,,,,,,
6,Senate,6063,13,,,,,,,,,
6,Senate,6913,13,,,,,,,,,
7,President,99871,13,,,,,,,,,
7,House,2316,1,,,,,,,,,
7,House,2357,1,,,,,,,,,
7,House,3639,1,,,,,,,,,
7,House,3846,1,,,,,,,,,
7,House,7344,1,,,,,,,,,
7,House,8651,1,,,,,,,,,
7,House,9169,1,,,,,,,,,
7,House,524,1,,,,,,,,,
7,House,2819,13,,,,,,,,,
7,House,6422,13,,,,,,,,,
7,House,6472,13,,,,,,,,,
7,House,9165,13,,,,,,,,,
7,House,2413,13,,,,,,,,,
7,House,3324,13,,,,,,,,,
7,House,222,13,,,,,,,,,
7,House,911,13,,,,,,,,,
7,House,1455,1,,,,,,,,,
7,House,2501,1,,,,,,,,,
7,House,4390,13,,,,,,,,,
7,House,6925,13,,,,,,,,,
7,House,7478,1,,,,,,,,,
7,House,8678,13,,,,,,,,,
7,House,8810,13,,,,,,,,,
7,House,325,13,,,,,,,,,
7,House,733,13,,,,,,,,,
7,House,2287,1,,,,,,,,,
7,House,2294,13,,,,,,,,,
7,House,3001,13,,,,,,,,,
7,House,4181,1,,,,,,,,,
7,House,5568,1,,,,,,,,,
7,House,5668,13,,,,,,,,,
7,House,6089,1,,,,,,,,,
7,House,7764,1,,,,,,,,,
7,House,8440,1,,,,,,,,,
7,House,8662,13,,,,,,,,,
7,House,9271,1,,,,,,,,,
7,House,9650,13,,,,,,,,,
7,House,9707,1,,,,,,,,,
7,House,10169,1,,,,,,,,,
7,House,3299,1,,,,,,,,,
7,House,4748,1,,,,,,,,,
7,House,7308,1,,,,,,,,,
7,House,9257,1,,,,,,,,,
7,House,9567,1,,,,,,,,,
7,House,1974,13,,,,,,,,,
7,House,2942,13,,,,,,,,,
7,House,4293,13,,,,,,,,,
7,House,6760,13,,,,,,,,,
7,House,8748,13,,,,,,,,,
7,House,351,13,,,,,,,,,
7,House,2941,13,,,,,,,,,
7,House,6577,13,,,,,,,,,
7,House,6715,1,,,,,,,,,
7,House,8647,13,,,,,,,,,
7,House,9290,13,,,,,,,,,
7,House,9602,13,,,,,,,,,
7,House,9625,13,,,,,,,,,
7,House,9630,1,,,,,,,,,
7,House,9735,1,,,,,,,,,
7,House,148,13,,,,,,,,,
7,House,3859,1,,,,,,,,,
7,House,4303,1,,,,,,,,,
7,House,4426,1,,,,,,,,,
7,House,4519,13,,,,,,,,,
7,House,4946,13,,,,,,,,,
7,House,5895,13,,,,,,,,,
7,House,8837,13,,,,,,,,,
7,House,8842,1,,,,,,,,,
7,House,10176,13,,,,,,,,,
7,House,10407,13,,,,,,,,,
7,House,877,1,,,,,,,,,
7,House,1132,13,,,,,,,,,
7,House,3805,13,,,,,,,,,
7,House,4037,13,,,,,,,,,
7,House,4298,1,,,,,,,,,
7,House,4394,13,,,,,,,,,
7,House,4502,13,,,,,,,,,
7,House,5066,13,,,,,,,,,
7,House,5594,13,,,,,,,,,
7,House,8596,13,,,,,,,,,
7,House,8938,13,,,,,,,,,
7,House,9621,13,,,,,,,,,
7,House,10352,1,,,,,,,,,
7,House,8845,13,,,,,,,,,
7,House,9385,13,,,,,,,,,
7,House,1354,13,,,,,,,,,
7,House,4694,1,,,,,,,,,
7,House,5814,1,,,,,,,,,
7,House,6653,13,,,,,,,,,
7,House,8153,1,,,,,,,,,
7,House,9088,13,,,,,,,,,
7,House,10275,13,,,,,,,,,
7,House,2583,13,,,,,,,,,
7,House,6710,1,,,,,,,,,
7,House,8639,13,,,,,,,,,
7,House,1007,13,,,,,,,,,
7,House,1380,13,,,,,,,,,
7,House,1739,13,,,,,,,,,
7,House,1815,13,,,,,,,,,
7,House,1853,13,,,,,,,,,
7,House,2426,13,,,,,,,,,
7,House,3582,13,,,,,,,,,
7,House,3763,13,,,,,,,,,
7,House,4532,13,,,,,,,,,
7,House,4850,13,,,,,,,,,
7,House,6886,13,,,,,,,,,
7,House,6905,13,,,,,,,,,
7,House,7723,13,,,,,,,,,
7,House,8646,13,,,,,,,,,
7,House,9014,1,,,,,,,,,
7,House,9167,13,,,,,,,,,
7,House,9335,13,,,,,,,,,
7,House,9468,13,,,,,,,,,
7,House,9470,13,,,,,,,,,
7,Senate,4433,1,,,,,,,,,
7,Senate,9452,1,,,,,,,,,
7,Senate,9947,1,,,,,,,,,
7,Senate,10043,1,,,,,,,,,
7,Senate,379,13,,,,,,,,,
7,Senate,4854,13,,,,,,,,,
7,Senate,994,13,,,,,,,,,
7,Senate,1118,13,,,,,,,,,
7,Senate,4441,1,,,,,,,,,
7,Senate,4628,1,,,,,,,,,
7,Senate,10396,13,,,,,,,,,
7,Senate,3303,1,,,,,,,,,
7,Senate,6058,1,,,,,,,,,
7,Senate,7048,1,,,,,,,,,
7,Senate,7493,1,,,,,,,,,
7,Senate,8423,1,,,,,,,,,
7,Senate,2440,1,,,,,,,,,
7,Senate,7029,1,,,,,,,,,
7,Senate,233,13,,,,,,,,,
7,Senate,1847,13,,,,,,,,,
7,Senate,6703,1,,,,,,,,,
7,Senate,3342,13,,,,,,,,,
7,Senate,8977,13,,,,,,,,,
7,Senate,5744,13,,,,,,,,,
7,Senate,8070,1,,,,,,,,,
7,Senate,2903,13,,,,,,,,,
7,Senate,3315,13,,,,,,,,,
7,Senate,1939,13,,,,,,,,,
7,Senate,7455,13,,,,,,,,,
7,Senate,9088,13,,,,,,,,,
7,Senate,174,13,,,,,,,,,
7,Senate,1888,13,,,,,,,,,
7,Senate,956,13,,,,,,,,,
7,Senate,1706,1,,,,,,,,,
7,Senate,6063,13,,,,,,,,,
7,Senate,6913,13,,,,,,,,,
8,President,99871,13,,,,,,,,,
8,House,392,1,,,,,,,,,
8,House,2316,1,,,,,,,,,
8,House,2357,1,,,,,,,,,
8,House,3639,1,,,,,,,,,
8,House,3846,1,,,,,,,,,
8,House,8651,1,,,,,,,,,
8,House,9169,1,,,,,,,,,
8,House,8013,13,,,,,,,,,
8,House,1174,13,,,,,,,,,
8,House,2819,13,,,,,,,,,
8,House,4012,13,,,,,,,,,
8,House,6422,13,,,,,,,,,
8,House,571,13,,,,,,,,,
8,House,941,13,,,,,,,,,
8,House,3324,13,,,,,,,,,
8,House,5867,13,,,,,,,,,
8,House,8203,13,,,,,,,,,
8,House,9798,13,,,,,,,,,
8,House,222,13,,,,,,,,,
8,House,911,13,,,,,,,,,
8,House,1455,1,,,,,,,,,
8,House,2501,1,,,,,,,,,
8,House,4390,13,,,,,,,,,
8,House,6198,13,,,,,,,,,
8,House,6643,13,,,,,,,,,
8,House,6871,13,,,,,,,,,
8,House,6925,13,,,,,,,,,
8,House,7478,1,,,,,,,,,
8,House,733,13,,,,,,,,,
8,House,1156,1,,,,,,,,,
8,House,2214,13,,,,,,,,,
8,House,2287,1,,,,,,,,,
8,House,2294,13,,,,,,,,,
8,House,2801,1,,,,,,,,,
8,House,3001,13,,,,,,,,,
8,House,4181,1,,,,,,,,,
8,House,5477,13,,,,,,,,,
8,House,6571,1,,,,,,,,,
8,House,8338,13,,,,,,,,,
8,House,8563,13,,,,,,,,,
8,House,8865,1,,,,,,,,,
8,House,9154,1,,,,,,,,,
8,House,9271,1,,,,,,,,,
8,House,9650,13,,,,,,,,,
8,House,9707,1,,,,,,,,,
8,House,10169,1,,,,,,,,,
8,House,679,1,,,,,,,,,
8,House,1732,1,,,,,,,,,
8,House,4600,1,,,,,,,,,
8,House,4748,1,,,,,,,,,
8,House,9257,1,,,,,,,,,
8,House,927,13,,,,,,,,,
8,House,2942,13,,,,,,,,,
8,House,4293,13,,,,,,,,,
8,House,6760,13,,,,,,,,,
8,House,8581,13,,,,,,,,,
8,House,8748,13,,,,,,,,,
8,House,1849,13,,,,,,,,,
8,House,3840,1,,,,,,,,,
8,House,4169,13,,,,,,,,,
8,House,5716,1,,,,,,,,,
8,House,6172,13,,,,,,,,,
8,House,6577,13,,,,,,,,,
8,House,7173,13,,,,,,,,,
8,House,7230,13,,,,,,,,,
8,House,7403,13,,,,,,,,,
8,House,7907,13,,,,,,,,,
8,House,8056,13,,,,,,,,,
8,House,8187,13,,,,,,,,,
8,House,8206,1,,,,,,,,,
8,House,8647,13,,,,,,,,,
8,House,9290,13,,,,,,,,,
8,House,9376,1,,,,,,,,,
8,House,9602,13,,,,,,,,,
8,House,9630,1,,,,,,,,,
8,House,9662,13,,,,,,,,,
8,House,88,13,,,,,,,,,
8,House,148,13,,,,,,,,,
8,House,754,13,,,,,,,,,
8,House,3594,13,,,,,,,,,
8,House,4519,13,,,,,,,,,
8,House,5186,13,,,,,,,,,
8,House,5895,13,,,,,,,,,
8,House,7658,1,,,,,,,,,
8,House,8837,13,,,,,,,,,
8,House,10171,13,,,,,,,,,
8,House,10280,13,,,,,,,,,
8,House,10407,13,,,,,,,,,
8,House,6728,13,,,,,,,,,
8,House,169,13,,,,,,,,,
8,House,429,13,,,,,,,,,
8,House,1132,13,,,,,,,,,
8,House,1814,13,,,,,,,,,
8,House,2005,13,,,,,,,,,
8,House,3147,13,,,,,,,,,
8,House,3805,13,,,,,,,,,
8,House,4037,13,,,,,,,,,
8,House,4394,13,,,,,,,,,
8,House,4498,13,,,,,,,,,
8,House,4502,13,,,,,,,,,
8,House,5594,13,,,,,,,,,
8,House,5822,13,,,,,,,,,
8,House,7760,13,,,,,,,,,
8,House,7867,13,,,,,,,,,
8,House,8596,13,,,,,,,,,
8,House,8938,13,,,,,,,,,
8,House,9621,13,,,,,,,,,
8,House,10054,13,,,,,,,,,
8,House,5338,13,,,,,,,,,
8,House,8845,13,,,,,,,,,
8,House,1354,13,,,,,,,,,
8,House,1575,13,,,,,,,,,
8,House,2814,13,,,,,,,,,
8,House,4019,13,,,,,,,,,
8,House,4694,1,,,,,,,,,
8,House,5814,1,,,,,,,,,
8,House,6653,13,,,,,,,,,
8,House,10275,13,,,,,,,,,
8,House,1448,13,,,,,,,,,
8,House,2583,13,,,,,,,,,
8,House,7838,13,,,,,,,,,
8,House,1625,1,,,,,,,,,
8,House,1708,1,,,,,,,,,
8,House,2911,1,,,,,,,,,
8,House,7055,13,,,,,,,,,
8,House,1739,13,,,,,,,,,
8,House,1756,13,,,,,,,,,
8,House,1815,13,,,,,,,,,
8,House,1853,13,,,,,,,,,
8,House,2426,13,,,,,,,,,
8,House,2977,13,,,,,,,,,
8,House,3691,13,,,,,,,,,
8,House,3763,13,,,,,,,,,
8,House,3826,1,,,,,,,,,
8,House,4532,13,,,,,,,,,
8,House,4858,13,,,,,,,,,
8,House,5064,13,,,,,,,,,
8,House,5645,1,,,,,,,,,
8,House,5649,1,,,,,,,,,
8,House,6625,13,,,,,,,,,
8,House,6886,13,,,,,,,,,
8,House,6905,13,,,,,,,,,
8,House,7723,13,,,,,,,,,
8,House,7727,13,,,,,,,,,
8,House,8646,13,,,,,,,,,
8,House,8894,1,,,,,,,,,
8,House,9335,13,,,,,,,,,
8,House,9468,13,,,,,,,,,
8,House,9470,13,,,,,,,,,
8,House,10210,13,,,,,,,,,
8,Senate,4433,1,,,,,,,,,
8,Senate,9452,1,,,,,,,,,
8,Senate,524,1,,,,,,,,,
8,Senate,9947,1,,,,,,,,,
8,Senate,10043,1,,,,,,,,,
8,Senate,379,13,,,,,,,,,
8,Senate,4854,13,,,,,,,,,
8,Senate,994,13,,,,,,,,,
8,Senate,1118,13,,,,,,,,,
8,Senate,8678,13,,,,,,,,,
8,Senate,10396,13,,,,,,,,,
8,Senate,34,1,,,,,,,,,
8,Senate,7428,1,,,,,,,,,
8,Senate,7048,1,,,,,,,,,
8,Senate,7493,1,,,,,,,,,
8,Senate,1974,13,,,,,,,,,
8,Senate,2440,1,,,,,,,,,
8,Senate,233,13,,,,,,,,,
8,Senate,351,13,,,,,,,,,
8,Senate,1847,13,,,,,,,,,
8,Senate,6577,13,,,,,,,,,
8,Senate,8647,13,,,,,,,,,
8,Senate,3342,13,,,,,,,,,
8,Senate,8977,13,,,,,,,,,
8,Senate,8645,13,,,,,,,,,
8,Senate,10379,13,,,,,,,,,
8,Senate,5744,13,,,,,,,,,
8,Senate,5890,13,,,,,,,,,
8,Senate,2903,13,,,,,,,,,
8,Senate,4656,13,,,,,,,,,
8,Senate,7559,13,,,,,,,,,
8,Senate,1346,13,,,,,,,,,
8,Senate,3423,13,,,,,,,,,
8,Senate,9088,13,,,,,,,,,
8,Senate,174,13,,,,,,,,,
8,Senate,1888,13,,,,,,,,,
8,Senate,956,13,,,,,,,,,
8,Senate,8639,13,,,,,,,,,
8,Senate,3582,13,,,,,,,,,
8,Senate,6063,13,,,,,,,,,
8,Senate,6625,13,,,,,,,,,
8,Senate,6913,13,,,,,,,,,
8,Senate,9215,13,,,,,,,,,
8,Senate,9658,13,,,,,,,,,
9,President,99871,13,,,,,,,,,
9,House,2316,1,,,,,,,,,
9,House,2357,1,,,,,,,,,
9,House,2800,1,,,,,,,,,
9,House,6746,1,,,,,,,,,
9,House,7469,1,,,,,,,,,
9,House,8651,1,,,,,,,,,
9,House,9063,1,,,,,,,,,
9,House,9169,1,,,,,,,,,
9,House,1085,1,,,,,,,,,
9,House,686,13,,,,,,,,,
9,House,1174,13,,,,,,,,,
9,House,2819,13,,,,,,,,,
9,House,6393,13,,,,,,,,,
9,House,6422,13,,,,,,,,,
9,House,8595,13,,,,,,,,,
9,House,8761,13,,,,,,,,,
9,House,571,13,,,,,,,,,
9,House,941,13,,,,,,,,,
9,House,3324,13,,,,,,,,,
9,House,5867,13,,,,,,,,,
9,House,8203,13,,,,,,,,,
9,House,9798,13,,,,,,,,,
9,House,222,13,,,,,,,,,
9,House,1455,1,,,,,,,,,
9,House,2099,13,,,,,,,,,
9,House,3652,1,,,,,,,,,
9,House,5724,13,,,,,,,,,
9,House,5917,13,,,,,,,,,
9,House,6198,13,,,,,,,,,
9,House,6643,13,,,,,,,,,
9,House,6871,13,,,,,,,,,
9,House,6925,13,,,,,,,,,
9,House,436,13,,,,,,,,,
9,House,697,13,,,,,,,,,
9,House,733,13,,,,,,,,,
9,House,1635,13,,,,,,,,,
9,House,2021,13,,,,,,,,,
9,House,2214,13,,,,,,,,,
9,House,2294,13,,,,,,,,,
9,House,2956,1,,,,,,,,,
9,House,3779,13,,,,,,,,,
9,House,4181,1,,,,,,,,,
9,House,6866,1,,,,,,,,,
9,House,7675,1,,,,,,,,,
9,House,8338,13,,,,,,,,,
9,House,8865,1,,,,,,,,,
9,House,9154,1,,,,,,,,,
9,House,9650,13,,,,,,,,,
9,House,9707,1,,,,,,,,,
9,House,679,1,,,,,,,,,
9,House,2919,1,,,,,,,,,
9,House,4600,1,,,,,,,,,
9,House,9257,1,,,,,,,,,
9,House,9341,1,,,,,,,,,
9,House,2332,13,,,,,,,,,
9,House,2942,13,,,,,,,,,
9,House,4293,13,,,,,,,,,
9,House,5421,13,,,,,,,,,
9,House,8581,13,,,,,,,,,
9,House,8748,13,,,,,,,,,
9,House,773,13,,,,,,,,,
9,House,1849,13,,,,,,,,,
9,House,3972,13,,,,,,,,,
9,House,5716,1,,,,,,,,,
9,House,6069,13,,,,,,,,,
9,House,6794,13,,,,,,,,,
9,House,8131,13,,,,,,,,,
9,House,8175,13,,,,,,,,,
9,House,8187,13,,,,,,,,,
9,House,8277,13,,,,,,,,,
9,House,9290,13,,,,,,,,,
9,House,9451,13,,,,,,,,,
9,House,9602,13,,,,,,,,,
9,House,9630,1,,,,,,,,,
9,House,9662,13,,,,,,,,,
9,House,10086,13,,,,,,,,,
9,House,10173,13,,,,,,,,,
9,House,80,13,,,,,,,,,
9,House,148,13,,,,,,,,,
9,House,754,13,,,,,,,,,
9,House,805,13,,,,,,,,,
9,House,4519,13,,,,,,,,,
9,House,5163,13,,,,,,,,,
9,House,5895,13,,,,,,,,,
9,House,6241,13,,,,,,,,,
9,House,8837,13,,,,,,,,,
9,House,10171,13,,,,,,,,,
9,House,10280,13,,,,,,,,,
9,House,10407,13,,,,,,,,,
9,House,6728,13,,,,,,,,,
9,House,169,13,,,,,,,,,
9,House,429,13,,,,,,,,,
9,House,1132,13,,,,,,,,,
9,House,1814,13,,,,,,,,,
9,House,2005,13,,,,,,,,,
9,House,3147,13,,,,,,,,,
9,House,3805,13,,,,,,,,,
9,House,3992,13,,,,,,,,,
9,House,5151,1,,,,,,,,,
9,House,5594,13,,,,,,,,,
9,House,5812,13,,,,,,,,,
9,House,7537,13,,,,,,,,,
9,House,7645,13,,,,,,,,,
9,House,7760,13,,,,,,,,,
9,House,7867,13,,,,,,,,,
9,House,8596,13,,,,,,,,,
9,House,8679,13,,,,,,,,,
9,House,10054,13,,,,,,,,,
9,House,10055,13,,,,,,,,,
9,House,5338,13,,,,,,,,,
9,House,8845,13,,,,,,,,,
9,House,1354,13,,,,,,,,,
9,House,1575,13,,,,,,,,,
9,House,2813,13,,,,,,,,,
9,House,5981,13,,,,,,,,,
9,House,6653,13,,,,,,,,,
9,House,8673,13,,,,,,,,,
9,House,10140,13,,,,,,,,,
9,House,10275,13,,,,,,,,,
9,House,1448,13,,,,,,,,,
9,House,2583,13,,,,,,,,,
9,House,7838,13,,,,,,,,,
9,House,1708,1,,,,,,,,,
9,House,2911,1,,,,,,,,,
9,House,3173,13,,,,,,,,,
9,House,7055,13,,,,,,,,,
9,House,505,13,,,,,,,,,
9,House,1323,13,,,,,,,,,
9,House,1736,13,,,,,,,,,
9,House,1756,13,,,,,,,,,
9,House,1815,13,,,,,,,,,
9,House,1853,13,,,,,,,,,
9,House,2426,13,,,,,,,,,
9,House,2977,13,,,,,,,,,
9,House,3483,13,,,,,,,,,
9,House,3691,13,,,,,,,,,
9,House,3763,13,,,,,,,,,
9,House,4532,13,,,,,,,,,
9,House,4858,13,,,,,,,,,
9,House,5064,13,,,,,,,,,
9,House,5645,1,,,,,,,,,
9,House,6729,13,,,,,,,,,
9,House,6905,13,,,,,,,,,
9,House,7723,13,,,,,,,,,
9,House,7727,13,,,,,,,,,
9,House,8646,13,,,,,,,,,
9,House,9335,13,,,,,,,,,
9,House,9468,13,,,,,,,,,
9,House,10210,13,,,,,,,,,
9,Senate,4433,1,,,,,,,,,
9,Senate,9452,1,,,,,,,,,
9,Senate,524,1,,,,,,,,,
9,Senate,10043,1,,,,,,,,,
9,Senate,379,13,,,,,,,,,
9,Senate,4854,13,,,,,,,,,
9,Senate,6472,13,,,,,,,,,
9,Senate,20,13,,,,,,,,,
9,Senate,1810,13,,,,,,,,,
9,Senate,9366,13,,,,,,,,,
9,Senate,7792,13,,,,,,,,,
9,Senate,8678,13,,,,,,,,,
9,Senate,10396,13,,,,,,,,,
9,Senate,34,1,,,,,,,,,
9,Senate,7428,1,,,,,,,,,
9,Senate,3610,13,,,,,,,,,
9,Senate,7493,1,,,,,,,,,
9,Senate,1974,13,,,,,,,,,
9,Senate,5303,13,,,,,,,,,
9,Senate,6577,13,,,,,,,,,
9,Senate,8647,13,,,,,,,,,
9,Senate,8977,13,,,,,,,,,
9,Senate,9517,13,,,,,,,,,
9,Senate,8645,13,,,,,,,,,
9,Senate,10379,13,,,,,,,,,
9,Senate,5744,13,,,,,,,,,
9,Senate,5890,13,,,,,,,,,
9,Senate,3104,13,,,,,,,,,
9,Senate,4656,13,,,,,,,,,
9,Senate,3423,13,,,,,,,,,
9,Senate,9088,13,,,,,,,,,
9,Senate,174,13,,,,,,,,,
9,Senate,8608,13,,,,,,,,,
9,Senate,956,13,,,,,,,,,
9,Senate,8639,13,,,,,,,,,
9,Senate,3582,13,,,,,,,,,
9,Senate,6625,13,,,,,,,,,
10,President,99871,13,,,,,,,,,
10,House,1632,1,,,,,,,,,
10,House,2316,1,,,,,,,,,
10,House,2357,1,,,,,,,,,
10,House,6746,1,,,,,,,,,
10,House,7469,1,,,,,,,,,
10,House,9063,1,,,,,,,,,
10,House,9169,1,,,,,,,,,
10,House,9613,1,,,,,,,,,
10,House,686,13,,,,,,,,,
10,House,1868,13,,,,,,,,,
10,House,8595,13,,,,,,,,,
10,House,9482,13,,,,,,,,,
10,House,941,13,,,,,,,,,
10,House,2527,13,,,,,,,,,
10,House,4622,13,,,,,,,,,
10,House,4988,13,,,,,,,,,
10,House,5867,13,,,,,,,,,
10,House,8087,13,,,,,,,,,
10,House,1455,1,,,,,,,,,
10,House,3652,1,,,,,,,,,
10,House,5225,1,,,,,,,,,
10,House,5724,13,,,,,,,,,
10,House,6198,13,,,,,,,,,
10,House,6603,13,,,,,,,,,
10,House,6643,13,,,,,,,,,
10,House,6871,13,,,,,,,,,
10,House,9619,13,,,,,,,,,
10,House,323,13,,,,,,,,,
10,House,436,13,,,,,,,,,
10,House,1635,13,,,,,,,,,
10,House,2021,13,,,,,,,,,
10,House,2214,13,,,,,,,,,
10,House,2294,13,,,,,,,,,
10,House,2446,13,,,,,,,,,
10,House,2956,1,,,,,,,,,
10,House,3779,13,,,,,,,,,
10,House,4798,13,,,,,,,,,
10,House,5712,1,,,,,,,,,
10,House,7675,1,,,,,,,,,
10,House,8338,13,,,,,,,,,
10,House,8865,1,,,,,,,,,
10,House,8999,13,,,,,,,,,
10,House,9154,1,,,,,,,,,
10,House,9568,1,,,,,,,,,
10,House,9650,13,,,,,,,,,
10,House,1505,13,,,,,,,,,
10,House,2786,13,,,,,,,,,
10,House,3465,13,,,,,,,,,
10,House,8643,13,,,,,,,,,
10,House,8993,13,,,,,,,,,
10,House,927,13,,,,,,,,,
10,House,2332,13,,,,,,,,,
10,House,4293,13,,,,,,,,,
10,House,5421,13,,,,,,,,,
10,House,6892,13,,,,,,,,,
10,House,8581,13,,,,,,,,,
10,House,8748,13,,,,,,,,,
10,House,773,13,,,,,,,,,
10,House,1849,13,,,,,,,,,
10,House,3460,1,,,,,,,,,
10,House,4106,13,,,,,,,,,
10,House,4731,13,,,,,,,,,
10,House,5296,13,,,,,,,,,
10,House,6069,13,,,,,,,,,
10,House,6794,13,,,,,,,,,
10,House,7907,13,,,,,,,,,
10,House,8131,13,,,,,,,,,
10,House,9108,13,,,,,,,,,
10,House,9290,13,,,,,,,,,
10,House,9328,13,,,,,,,,,
10,House,9590,13,,,,,,,,,
10,House,9602,13,,,,,,,,,
10,House,9630,1,,,,,,,,,
10,House,9662,13,,,,,,,,,
10,House,10246,13,,,,,,,,,
10,House,80,13,,,,,,,,,
10,House,148,13,,,,,,,,,
10,House,754,13,,,,,,,,,
10,House,805,13,,,,,,,,,
10,House,2242,1,,,,,,,,,
10,House,3344,13,,,,,,,,,
10,House,4519,13,,,,,,,,,
10,House,5163,13,,,,,,,,,
10,House,5895,13,,,,,,,,,
10,House,8237,13,,,,,,,,,
10,House,8837,13,,,,,,,,,
10,House,10171,13,,,,,,,,,
10,House,6728,13,,,,,,,,,
10,House,429,13,,,,,,,,,
10,House,1132,13,,,,,,,,,
10,House,1814,13,,,,,,,,,
10,House,3147,13,,,,,,,,,
10,House,4393,13,,,,,,,,,
10,House,4502,13,,,,,,,,,
10,House,4916,1,,,,,,,,,
10,House,5151,1,,,,,,,,,
10,House,6539,1,,,,,,,,,
10,House,6601,13,,,,,,,,,
10,House,7537,13,,,,,,,,,
10,House,7645,13,,,,,,,,,
10,House,7760,13,,,,,,,,,
10,House,7867,13,,,,,,,,,
10,House,7873,13,,,,,,,,,
10,House,8243,13,,,,,,,,,
10,House,8596,13,,,,,,,,,
10,House,8679,13,,,,,,,,,
10,House,10055,13,,,,,,,,,
10,House,4862,1,,,,,,,,,
10,House,5338,13,,,,,,,,,
10,House,10099,13,,,,,,,,,
10,House,146,13,,,,,,,,,
10,House,1354,13,,,,,,,,,
10,House,1419,13,,,,,,,,,
10,House,5981,13,,,,,,,,,
10,House,6653,13,,,,,,,,,
10,House,9216,13,,,,,,,,,
10,House,10140,13,,,,,,,,,
10,House,10275,13,,,,,,,,,
10,House,1448,13,,,,,,,,,
10,House,7838,13,,,,,,,,,
10,House,9979,13,,,,,,,,,
10,House,1708,1,,,,,,,,,
10,House,2911,1,,,,,,,,,
10,House,3173,13,,,,,,,,,
10,House,8421,13,,,,,,,,,
10,House,10293,13,,,,,,,,,
10,House,505,13,,,,,,,,,
10,House,1323,13,,,,,,,,,
10,House,1736,13,,,,,,,,,
10,House,1815,13,,,,,,,,,
10,House,1853,13,,,,,,,,,
10,House,2426,13,,,,,,,,,
10,House,2977,13,,,,,,,,,
10,House,3483,13,,,,,,,,,
10,House,3552,13,,,,,,,,,
10,House,3691,13,,,,,,,,,
10,House,3763,13,,,,,,,,,
10,House,4532,13,,,,,,,,,
10,House,4858,13,,,,,,,,,
10,House,5064,13,,,,,,,,,
10,House,5645,1,,,,,,,,,
10,House,5792,13,,,,,,,,,
10,House,6729,13,,,,,,,,,
10,House,6905,13,,,,,,,,,
10,House,6913,13,,,,,,,,,
10,House,7723,13,,,,,,,,,
10,House,8646,13,,,,,,,,,
10,House,9468,13,,,,,,,,,
